work_id,author_hash,category,str_work_id
9563204,23ace241703caa7f1ad0680ee5da6052,190,9636   9563204
14450274,00db74c9a5f4e76c0014cc77e1d30584,1676,9635  14450274
40979,c950a688cb6c15fa6b2b7db82d395e52,547,9634     40979
23417,fdba112b8ccde367d9e64deab15a5886,222,9633     23417
5602783,0f83d6ec6d1ddc604d810bd0598a8d67,573,9632   5602783
38397,7243cb0cdc59980253b4a5eae90f5c64,926,9631     38397
13361901,e39de7a29c40def8dd9526185fe51e7e,370,9630  13361901
454431,067fea70df491eaf395018940722f9b0,817,963     454431
1030698,97a1ddd0cc7445e5bd57e1d73a76c026,742,9629   1030698
538699,7b03c46a911037c5f41b2be18d184b12,1314,9628    538699
122156,799d0cc3096afba7c086abe1a5b5b58c,680,9627    122156
12411789,4915b5bc2a3eff58e0ba6372af6351ee,1394,9626  12411789
11385597,f4a36994ed1e003ec67444b9373e962c,1632,9625  11385597
5849818,2645bef6b5e1e471a484265fca91efb4,499,9624   5849818
2779208,b0d86da2d5b3aa15b61df214489f7c12,1122,9623   2779208
14843495,7475bc700fa8206d1ade7429829f7eae,1310,9622  14843495
13166811,f0035cba56816c1349af3ba589685abd,259,9621  13166811
151426,fdba112b8ccde367d9e64deab15a5886,704,9620    151426
425637,62ba4a2fac07ace9bfdb8c767ff706f3,210,962     425637
1361731,051bd12614e6acbfc15179b30be314f1,1711,9619   1361731
622453,ca6c2a24fb7e46ee687100a00a9a9ca4,1535,9618    622453
2748764,bbec98d616db6526bdb6fc2e8bec9fdd,235,9617   2748764
8189315,7abe2bdd5d53ab93ab67dfd08f070031,505,9616   8189315
5489051,e03d59e479643e5d4f4ffd9e80a6dc20,90,9615   5489051
10474965,2b4b05c4b1f31ad128d3a440af61e981,627,9614  10474965
1467898,4f0781df7358b14e24fb3189f4d14b20,560,9613   1467898
6395602,31a395a7f7f0eae39da2b57aefa0df8d,665,9612   6395602
8206472,7abe2bdd5d53ab93ab67dfd08f070031,481,9611   8206472
10164374,383c807b089db0e929c3726e7fa7d7c7,1173,9610  10164374
1903764,e45688a6ad1686224582539c724dca36,1573,961    1903764
1133597,a4a5513c6c8da3646e71228352ff8b58,759,9609   1133597
1088058,e20aee06f3e2a5934ced22aff38dba5c,5,9608   1088058
14826632,ad1d98037a9f99f86eb60d8424fa7f6f,1013,9607  14826632
7321507,6ef30cc3255e560eb7051fb4d1b1dc2a,913,9606   7321507
11340408,cf2e215cda21df83971c31fc39829d39,965,9605  11340408
10050629,ec04e83ddd33c89a4159040555ca6ae1,661,9604  10050629
199713,0a745708230cee1a88a0f873d69b0d26,169,9603    199713
12130563,d3e75d9ba92ada84a76cce20843e94c2,1136,9602  12130563
5393495,8a7fd6aacfdf352e20a35203c7fcd037,322,9601   5393495
137417,3e2ad47bfdd4a04c2bc164bbfbc74ec1,470,9600    137417
13687257,48d67ecada303500f62dfead177697eb,1017,960   13687257
10075640,50d13bc43bccce1e299c86472ad7b6da,680,96    10075640
7413103,0e79241ff3d0b65fdcdd0cfea39ae40e,1332,9599   7413103
911902,ecf60a09ca0ba9442b3584b4eca785d5,1508,9598    911902
689217,be8d188cd50e9c2557edcee5de35fe53,1129,9597    689217
846453,0c523bbcad3e595148c4c2103c606fc6,1772,9596    846453
326944,640e5cb0a5710230c25cde79ebadde2f,217,9595    326944
13645935,3cfb4772c9d0cb8836345d765860aa92,320,9594  13645935
12854073,29f8f9f74d162c13aa1b6a14f782d3ee,997,9593  12854073
1946004,e45688a6ad1686224582539c724dca36,385,9592   1946004
362296,3ea688f9ec7d4b4459d68331e5cad7af,1310,9591    362296
205747,e419598eb82ca513757d2a06b4da7c6c,624,9590    205747
290953,98096c8cd6a2ae6f500107b99e71e7de,680,959     290953
11579832,bf5c4236f027299263a535b614fdeae2,253,9589  11579832
3993127,a5968f216aef9bdea15c019e2b872b47,493,9588   3993127
1086514,5e3f62d309b1916a362b5f9ae40fd007,965,9587   1086514
23401,5c43ec0071ec872261f2748687c5382f,216,9586     23401
12058140,f7b3968c2dd29dfa5dcdfb4adea04810,379,9585  12058140
930270,fdba112b8ccde367d9e64deab15a5886,1264,9584    930270
1290859,7537c36bf53df1c36b2af33d7fcdde71,208,9583   1290859
12416169,4915b5bc2a3eff58e0ba6372af6351ee,484,9582  12416169
10784838,ebc3fb5d1b1f36f946e5cb1e128166f3,421,9581  10784838
65321,bd372b017861ba0fba42de715be4cbbd,293,9580     65321
328995,70120314769070ba9ce336dba115613f,207,958     328995
1179926,8d97f29734aba65792a39c1c40974c59,481,9579   1179926
14900592,0823bbf09b02c3a3d731f5fc963343a6,1069,9578  14900592
13281954,304e044bb340a7f031d94bdbc103e7ae,148,9577  13281954
3200204,29e8391cb0ed794cd9574c3296201237,1582,9576   3200204
8184023,7abe2bdd5d53ab93ab67dfd08f070031,438,9575   8184023
1049957,216aae175efdfbf8664043f01d51a807,36,9574   1049957
5638609,383c807b089db0e929c3726e7fa7d7c7,19,9573   5638609
5262737,ce1b7ef93f3cf1347e74c4f87c4592a1,158,9572   5262737
338175,7880bd0a537a1e1d2b9fbdb0c68741c3,1719,9571    338175
73976,b4331414fef031b1253de40fa7ce2f0f,5,9570     73976
9985928,14a6c1f253f213b027f9f5487dc68982,1339,957    9985928
2599637,487d398136832af1ec6548043eb6f0af,548,9569   2599637
11534934,d08b439f5be3994cfecc77141fa77bc4,267,9568  11534934
105088,533845f66cda03d58c84d9518bc0e9d6,217,9567    105088
10062314,14a6c1f253f213b027f9f5487dc68982,283,9566  10062314
2611748,182c051910403a18ede4e3176e95c16b,327,9565   2611748
552722,b10aa053622a468511330db5e2cec676,259,9564    552722
6851080,fdba112b8ccde367d9e64deab15a5886,1743,9563   6851080
1078542,87a721474ccb814706b1e9879e298e19,440,9562   1078542
13693815,440e9a249097b4ef39f44b8caf84ea8c,397,9561  13693815
10075682,dde363834392a58d297622aa086ba0b1,722,9560  10075682
7869547,4bbf13036799e264c6b5c7f98ca8a701,548,956    7869547
11349360,da2a68ebfcd1ebe967c94e54ec9051a6,1047,9559  11349360
10735617,200c9223753d0fca3cef6f549ebd7ff0,99,9558  10735617
2543477,875e1d86ce4891f89a1b32f3f66df8db,1013,9557   2543477
124330,fb3cd6de2172a47c84ce81fc12370977,421,9556    124330
11934834,a28f786445c10695a9db7b92f1fa4c53,185,9555  11934834
6232285,a5465f0b76e9bbd67727399bb942f694,463,9554   6232285
409877,59c6b2d15aabe6f38ccbbaa173bfddaf,953,9553    409877
134873,f4e3c26726440c78bcc92638fc3c97bf,911,9552    134873
3914926,d5ddeb10ac83e195e8b8392cf6e37d46,887,9551   3914926
306070,640e5cb0a5710230c25cde79ebadde2f,350,9550    306070
387594,fdae33e0334df45856d9f443142c8a4d,44,955     387594
2172528,77606612d3d27fcdcd386c44a8e3e27c,96,9549   2172528
23406,5c43ec0071ec872261f2748687c5382f,883,9548     23406
409285,f4a36994ed1e003ec67444b9373e962c,234,9547    409285
10717908,6ef30cc3255e560eb7051fb4d1b1dc2a,1268,9546  10717908
714719,08da7eb06550a99f0f84a817e47782a0,1697,9545    714719
408228,ad4864a758eb615070329e4739879393,1310,9544    408228
13268514,1aecb0b28baa374aa247d5f180339ca3,80,9543  13268514
552641,6137ffc4892841e58eaa86bbdd7dc68a,857,9542    552641
408214,ad4864a758eb615070329e4739879393,39,9541    408214
61424,0264912b77566953b0adea64b2e22d53,857,9540     61424
5933233,538f8fb0d71ab5546cf02533aff37bad,44,954    5933233
11556810,2d40b8bf422536a871014e547d4f58db,1134,9539  11556810
8527222,4dd4e104ae7c915498b9ffc87b374cb7,1153,9538   8527222
8214880,7abe2bdd5d53ab93ab67dfd08f070031,481,9537   8214880
10065242,4251aff8f4ef51c2840597a6ee6935f2,1562,9536  10065242
12930735,ad46457c79fc71c0eb101db8990e1dad,52,9535  12930735
2361659,a880aa4c54ab3284076beb7c4d42303c,1082,9534   2361659
7938727,17cf1980f2bb026d50f935513b3e541a,1047,9533   7938727
10703940,50b42a3ba2c4b3d3d2bf9679127cb336,680,9532  10703940
10189997,14a6c1f253f213b027f9f5487dc68982,1339,9531  10189997
4479089,d4e677c78b4999bf26920046a0dc4097,1153,9530   4479089
8217796,7abe2bdd5d53ab93ab67dfd08f070031,1632,953    8217796
10026635,14a6c1f253f213b027f9f5487dc68982,977,9529  10026635
1808191,e45688a6ad1686224582539c724dca36,1013,9528   1808191
4715063,3e6e93b1fb7f65ef6235a9352aa84747,1677,9527   4715063
1903767,e45688a6ad1686224582539c724dca36,120,9526   1903767
109114,35cd0c94fa37296107f6fab84d7319f1,1719,9525    109114
10946031,e45688a6ad1686224582539c724dca36,1024,9524  10946031
196972,81042209d041165c9c28c541b03e837f,737,9523    196972
6181156,f69f75ce07d2246e3ba70bb1095d6bf0,1047,9522   6181156
1626116,c7e0a5713037b61797f658fd6a286a8d,783,9521   1626116
118345,97da315c7476d73d2dd100243f8a3759,5,9520    118345
1752296,2db92a6a729610942bd8ab4f37d1d394,722,952    1752296
799985,d99d390ecb48542037c00b9add9ff700,1119,9519    799985
978224,2c8e85ad291033848f76c68a08a6302e,680,9518    978224
8501989,66a6f9e8a036276c803998911cf4e31d,535,9517   8501989
1808542,e45688a6ad1686224582539c724dca36,1013,9516   1808542
1831264,e45688a6ad1686224582539c724dca36,582,9515   1831264
10401318,137fa8319e74a7c8c433dffb96a0f3bc,814,9514  10401318
10637364,b54ac8beeaec5bfad7245d883c1ee031,1122,9513  10637364
170599,09291293d6d95d59ef8ca66d8c2e63e3,680,9512    170599
7723651,359737e6bbd34d876a5a5cd639c13ec0,5,9511   7723651
3658266,b4cc0384b12ac1c48618185b458a3476,362,9510   3658266
1767217,7e045551834ea255ee5d76665f632fa6,428,951    1767217
6255397,4bf58514e51817667139767ee09a5c7b,269,9509   6255397
11329278,ad4864a758eb615070329e4739879393,1213,9508  11329278
6118984,188f606d34985df0ba19a985f90104cb,1016,9507   6118984
675092,bf0c5236f193e4a46ff64907f70f819f,5,9506    675092
8256655,6b20c71535f08d389591a43d8e9b9ddd,275,9505   8256655
504160,52a5d9c21d3cceb0685d8c5981ddbbaf,396,9504    504160
11398512,cb868304ba2b99e295c0eb0d5d542c51,790,9503  11398512
9264863,7c9a45cf43b190d4830a6d874fd7d6c2,298,9502   9264863
562344,0b8a6b7647b42c1422f2bc21c30e9a97,1486,9501    562344
45778,76a56b5b66776cc16f39aa61f00c5f3f,389,9500     45778
913323,1136fb51628e53a4fea6afc229bbbed8,62,950     913323
3444221,e45688a6ad1686224582539c724dca36,68,95     3444221
1746635,15a3a0330eaa5cd70dad30ba8abec796,5,9499   1746635
1300069,e2da2dd9af47edf7414d99cafa711882,1687,9498   1300069
224758,e93dbbb4655bffe971477c459d325f8d,46,9497    224758
290748,f3cddd1e1a0cd03d4775926691fee427,1730,9496    290748
1986948,e45688a6ad1686224582539c724dca36,428,9495   1986948
1011889,44fdbd15b0b5a49fec69fc3db4e819f2,506,9494   1011889
329043,70120314769070ba9ce336dba115613f,207,9493    329043
4201026,7d0bd6a4f1075c85a0b9c88b2099a916,5,9492   4201026
9383747,7269590bbd3dc2433339daa0593f8887,367,9491   9383747
11259774,15f879ccdb5b592d5049a5c9b9448fd9,680,9490  11259774
14031132,4362d736a2330e64204ac92fa97328c5,742,949   14031132
8554426,29ec3e1432c70586e21ab42b2c6b9ed1,5,9489   8554426
10066607,14a6c1f253f213b027f9f5487dc68982,324,9488  10066607
520000,d7f7fb864aef27cd27a6951649bcd5bf,145,9487    520000
3511625,34e2be5ef0ed83627f078ac8dbc02402,863,9486   3511625
7533982,e45688a6ad1686224582539c724dca36,883,9485   7533982
13109949,df7a29d8b6717cd8acb0422d96e16f25,680,9484  13109949
2273511,740dd97b1acd2568a4ee8da6a7db02ff,680,9483   2273511
845238,fdba112b8ccde367d9e64deab15a5886,1559,9482    845238
14693094,9877b07c0f553e2d33ae41818438f2b3,735,9481  14693094
2562080,28fc0e691f7cc8290395c65d012881f9,1562,9480   2562080
73392,97bf6a5e31ada84590c41453a1be5493,539,948      73392
12976359,383c807b089db0e929c3726e7fa7d7c7,434,9479  12976359
6800419,fdba112b8ccde367d9e64deab15a5886,717,9478   6800419
304106,3b044ff4e5f201ab0ceb0406e16d2aec,1236,9477    304106
10034783,14a6c1f253f213b027f9f5487dc68982,1153,9476  10034783
47152,e3f9efa9e465c61de9d9cfd961d3ac6b,919,9475     47152
313484,607e86501c6efd7201dfeb567828ed9b,1305,9474    313484
948334,7a15a34d2f8e724a2982fa80e0d2536c,773,9473    948334
2004,f8c06bef8a915882b382446348212a07,765,9472      2004
465402,341f3e9d291ddc92b3afae8c354b065a,446,9471    465402
1568000,957bc7b97e5ed014b67056edee736053,912,9470   1568000
10795842,e78a2b801aebaf08c9b493e4626b78d2,645,947   10795842
1154096,fdba112b8ccde367d9e64deab15a5886,683,9469   1154096
4036555,e45688a6ad1686224582539c724dca36,1535,9468   4036555
48699,6fdd4ad08e10c9fec9c357c0b3cc52d2,588,9467     48699
3669093,fd74bd77479bc9140be57106a7791bc2,528,9466   3669093
10972593,434a184622a30f5ef516f297743d15ab,218,9465  10972593
6913315,87ba0f4ff1e2241d5b90b59ef8add366,5,9464   6913315
5671963,80e33072122ab089454b64d08b457da3,962,9463   5671963
628224,bc774dccf52b38f7c1b00b496438504d,748,9462    628224
11452653,1f69d9e6773a0dc234dec7b2c924aa1d,295,9461  11452653
538935,adad2466591e7caa212f0acb23f6f698,945,9460    538935
955374,e79c2879e061b4b74d3fcecac54bd750,1562,946     955374
5673634,bc774dccf52b38f7c1b00b496438504d,256,9459   5673634
1595210,fab247e4ff23983e3a1df39a0d1a1480,796,9458   1595210
13780512,492093cdb4be12c0cfcfd1cd603085da,5,9457  13780512
3490538,a4c36d6410859b19d8e8636668602527,1632,9456   3490538
3689004,383c807b089db0e929c3726e7fa7d7c7,1463,9455   3689004
11555886,8dd6146d044e34b91c251b8258146895,1213,9454  11555886
12798267,1290a0686596ddee1978ae593d17b783,1719,9453  12798267
12791535,46294a30f9644eba28711763d7161af1,854,9452  12791535
3189311,e45688a6ad1686224582539c724dca36,364,9451   3189311
289960,98096c8cd6a2ae6f500107b99e71e7de,732,9450    289960
2121945,e45688a6ad1686224582539c724dca36,1719,945    2121945
10956426,b54ac8beeaec5bfad7245d883c1ee031,905,9449  10956426
10812477,ebc3fb5d1b1f36f946e5cb1e128166f3,708,9448  10812477
13685286,1d81336da8427f2821502ebca55a28af,267,9447  13685286
221151,0a745708230cee1a88a0f873d69b0d26,926,9446    221151
11253462,0b1f9ad7b54fb36404825eb0ab6b8fd7,761,9445  11253462
3706865,1c651475c0fd78c869e2599746effaa4,1266,9444   3706865
10033004,14a6c1f253f213b027f9f5487dc68982,107,9443  10033004
13685679,48d67ecada303500f62dfead177697eb,994,9442  13685679
10341204,33c8ca34b2cca74339596565d3de5027,367,9441  10341204
4779557,0c07d452c4d2f7fb979f0de7e5816de5,501,9440   4779557
1825600,fdba112b8ccde367d9e64deab15a5886,1452,944    1825600
10030121,14a6c1f253f213b027f9f5487dc68982,5,9439  10030121
1154251,fdba112b8ccde367d9e64deab15a5886,1264,9438   1154251
2670038,94b6ead16d2e9dc5c1dd86d1ac6544b5,1632,9437   2670038
132351,132890d5258a11975e5e2756c5f75802,222,9436    132351
226563,28fc0e691f7cc8290395c65d012881f9,364,9435    226563
563676,b0aaf20e2d01dd0b94a1da803a585cc6,1535,9434    563676
10808571,ebc3fb5d1b1f36f946e5cb1e128166f3,150,9433  10808571
450533,28fc0e691f7cc8290395c65d012881f9,493,9432    450533
12895836,19dfb69d6e50a72c9a3977d8dc662dc7,5,9431  12895836
235727,44173d5edabebbc164f44afeb83cf6dd,463,9430    235727
2133987,e45688a6ad1686224582539c724dca36,1264,943    2133987
1879989,e45688a6ad1686224582539c724dca36,548,9429   1879989
1614950,831313131802f4b4066a7f57c5706eb0,470,9428   1614950
820072,b04b11996862cdc7a42c4e6e68a76187,345,9427    820072
1649117,30a0f12551620cbe8b1327bc7c68c3b3,1562,9426   1649117
10139921,14a6c1f253f213b027f9f5487dc68982,1559,9425  10139921
1122671,55f0704177955f1fba8888d82267f5ea,953,9424   1122671
11654853,3759b6e7b709254fc33b3ce8348a640c,58,9423  11654853
1809856,1e565e79e106807bc0d1154c546839ec,679,9422   1809856
14759216,0bd34581795f1a5384da2d96db63aa11,107,9421  14759216
8216677,7abe2bdd5d53ab93ab67dfd08f070031,1059,9420   8216677
220852,341f3e9d291ddc92b3afae8c354b065a,846,942     220852
216338,2e3789698a643b1cb6cec4c8a92ac30a,1008,9419    216338
620441,fdba112b8ccde367d9e64deab15a5886,195,9418    620441
5932516,538f8fb0d71ab5546cf02533aff37bad,680,9417   5932516
911130,6f9a46bc17d4777af19d0f2217812e77,680,9416    911130
253504,8025c08994b4d4bba02e3e7f74b0caf4,254,9415    253504
2269239,099263e86c8a2a756054f5deac5e033a,603,9414   2269239
2466230,8ee122c26789ecf36aa02cb4cc2eb12b,5,9413   2466230
10898952,b5aab7ce961f02671058583fd9bd1a97,880,9412  10898952
410937,2e5384748019a1830846ae075f3ec4b0,488,9411    410937
4777544,e660250199b3dbdd003ed662991b0294,704,9410   4777544
10279799,578bfe3585b2515278f2a786dd18aa6d,1153,941   10279799
4752710,9cea8b68e3bf4f41bd7f5dcb254ac4d3,208,9409   4752710
8204512,7abe2bdd5d53ab93ab67dfd08f070031,107,9408   8204512
11297352,7abe2bdd5d53ab93ab67dfd08f070031,5,9407  11297352
170984,94bb3c395a4f52e16505161608d3b9d6,979,9406    170984
1324483,5d8e780190dd4ec8882b6f90e1917748,158,9405   1324483
5257217,39b571593403c5ac85b0005675e00710,1382,9404   5257217
13319448,913993216f00b59728cffb275d23ede8,65,9403  13319448
14313315,4c740df243e98b8980dfe3b98756ee7e,181,9402  14313315
716872,293d48819693a4e1d8998d06618e7f55,106,9401    716872
4233321,33c8ca34b2cca74339596565d3de5027,484,9400   4233321
71741,067b96141fc6a340f30abc71a2f6d019,987,940      71741
9283754,f71755a8a5aea03061047103f5809651,545,94     9283754
271944,e03c9a19ee04dc3c19281cd4a0aadad3,776,9399    271944
8005315,300e64dcc49c2970f04abe19284540ba,55,9398   8005315
415455,992fc6e21a8c9ab9788c92ff3bfb321d,1266,9397    415455
10095239,14a6c1f253f213b027f9f5487dc68982,766,9396  10095239
8879488,98e142ddf727b48ed14c08844ea98389,77,9395   8879488
4430891,8ca28af90e25c0051994e79e81be2d24,680,9394   4430891
12492696,9851850689c0c804a6dfd6fd73ed3fed,180,9393  12492696
9980924,14a6c1f253f213b027f9f5487dc68982,1300,9392   9980924
4179240,85eeab08884d9847abe6bb1c20cde96b,264,9391   4179240
10787538,ebc3fb5d1b1f36f946e5cb1e128166f3,5,9390  10787538
9564797,2d6773b7fbf17cc575282bc03cf41db0,84,939    9564797
124091,31ac70d6b8fca5296dc9458e0c5fb693,207,9389    124091
1808608,e45688a6ad1686224582539c724dca36,385,9388   1808608
10811793,ebc3fb5d1b1f36f946e5cb1e128166f3,704,9387  10811793
771168,d99d390ecb48542037c00b9add9ff700,5,9386    771168
421889,50f1c9168c1a793baa0e09b23bec4b71,809,9385    421889
306276,15a6b523694b1fed1f8ea9cd1d2a8d95,1462,9384    306276
14772848,831fd875fd49d75b87c1edbe52e5859c,5,9383  14772848
484602,2c7a1754d69678b328ff77cf932f05fc,259,9382    484602
12773775,e45688a6ad1686224582539c724dca36,481,9381  12773775
10081310,14a6c1f253f213b027f9f5487dc68982,680,9380  10081310
7692919,3934451864c0ba5d1e35a7f3993f7223,89,938    7692919
410466,59c6b2d15aabe6f38ccbbaa173bfddaf,470,9379    410466
11297031,7abe2bdd5d53ab93ab67dfd08f070031,5,9378  11297031
6602830,d3208eac9547be53c9f8b844a5e0aa4c,44,9377   6602830
3687969,6509412ed2943f06bd69a277dd58d65f,1009,9376   3687969
126697,31ac70d6b8fca5296dc9458e0c5fb693,403,9375    126697
9113059,e45688a6ad1686224582539c724dca36,595,9374   9113059
532610,a43dea2af2042623ea1353a85b30221e,741,9373    532610
9876848,14a6c1f253f213b027f9f5487dc68982,240,9372   9876848
7560880,f4a36994ed1e003ec67444b9373e962c,223,9371   7560880
11950431,3daa1abc75d894ee7c34a6b73c38ecb0,485,9370  11950431
7064797,d55e589cbab9385487c031d7e6b84256,235,937    7064797
8365498,2b144e7290f9175b12327bd8549452c7,819,9369   8365498
414417,ec7e77870a7cc28e710fac094606b40e,680,9368    414417
8035438,4bbf13036799e264c6b5c7f98ca8a701,718,9367   8035438
6931,3a453266e62b2da698b4e12fe1707964,680,9366      6931
2217450,e45688a6ad1686224582539c724dca36,1264,9365   2217450
1027125,b778d3319eb32c2f0773a4427b64a5ab,548,9364   1027125
309569,c543eb3035849a5489fb8f7c98abaad4,258,9363    309569
14016363,6341bbf7cfd354fe74af93bdc2cca36f,1408,9362  14016363
10549588,d79ddb90457b623362bd1194ec422a94,569,9361  10549588
10804995,ebc3fb5d1b1f36f946e5cb1e128166f3,225,9360  10804995
424271,62ba4a2fac07ace9bfdb8c767ff706f3,1305,936     424271
12411600,4915b5bc2a3eff58e0ba6372af6351ee,1530,9359  12411600
57169,cfabcfff699de93c25d208d0dfece400,1562,9358     57169
6941650,09c4284868c9cd94d94517871a93222a,1314,9357   6941650
461717,6e34ae05950dc1553da64897cc0ddad2,1007,9356    461717
1059566,32e16290204ede079c55bd0ad63585e0,965,9355   1059566
5894338,5d256e1e7b238755dc83e0476c608d9e,926,9354   5894338
1663847,3c810e8df62450eec51d3a26b60a7aee,554,9353   1663847
10810878,ebc3fb5d1b1f36f946e5cb1e128166f3,405,9352  10810878
1115355,8793a65582bfd5726039be1acad58f8d,294,9351   1115355
8209219,7abe2bdd5d53ab93ab67dfd08f070031,234,9350   8209219
7601434,a68d0688e09fa0ee05cbd48c59d606bf,178,935    7601434
9494510,98e142ddf727b48ed14c08844ea98389,641,9349   9494510
5705950,5a08dd909f14df872ece5f5fcc40c37d,544,9348   5705950
1802245,15a3a0330eaa5cd70dad30ba8abec796,1314,9347   1802245
944136,9937e729280cfd44b03a0882b78cf844,510,9346    944136
1939566,e45688a6ad1686224582539c724dca36,1508,9345   1939566
126901,85bc12c119795eb7ffd281ed8b3cd890,396,9344    126901
3171490,5e35df3689333847300aed8f0b5ec73d,619,9343   3171490
10440813,8fcdae1a098e02f93e3e59716a9b6333,1753,9342  10440813
4962382,50e69428dbc2873c30d27bd504f928d0,388,9341   4962382
4920205,9a3793556fb7440fef7aa2f31e3c3889,246,9340   4920205
4481096,035a971259edbdb2eee17feeec4a8738,1719,934    4481096
799429,d99d390ecb48542037c00b9add9ff700,44,9339    799429
13732809,e45688a6ad1686224582539c724dca36,1059,9338  13732809
10026797,14a6c1f253f213b027f9f5487dc68982,1202,9337  10026797
8184386,7abe2bdd5d53ab93ab67dfd08f070031,1059,9336   8184386
7876498,4bbf13036799e264c6b5c7f98ca8a701,528,9335   7876498
1491673,87dc6cf665a6a94e5025f83fd8323864,937,9334   1491673
1087169,f4a36994ed1e003ec67444b9373e962c,1719,9333   1087169
824749,385c261f70c99d29151d05141f01a9c0,303,9332    824749
779447,623c6e69501e884f47913feb89d324cc,636,9331    779447
11862654,e23f9a6408683a6b6dee1714f7f43b4b,737,9330  11862654
8179234,e0aa2a6800be903888655a6e30d934e7,1453,933    8179234
13294545,abdd1243ec7ca8e8d64c88926d9a9748,301,9329  13294545
595860,0915b6f521c5784ec86e9b0311eebb6e,214,9328    595860
57948,cfabcfff699de93c25d208d0dfece400,478,9327     57948
713466,b768586cbe9eea0edc726dd04ed6b175,1732,9326    713466
1042792,0f37b478ddc86060ee40dbd318312d01,302,9325   1042792
9872144,14a6c1f253f213b027f9f5487dc68982,236,9324   9872144
425740,62ba4a2fac07ace9bfdb8c767ff706f3,210,9323    425740
823744,105b42dac0f67a18be4855e925299c02,1251,9322    823744
